"Call Id","Words","Prospect"
"1036426323","service to see howshe is John please hello son it's the render from Telus will be from Marshall restaurant Wireless talked yesterday GPS what are you from best Brett Marsh over at Ellis from Wireless I guess yesterday and John has some questions regarding the GPS solution hello John hi John it's Doug Ranger of from Pelican peace yes how you doing Larry got your number from Brett Brett tell us right as you guys are a solution yeah kind of okay so we're we're all the number of his we had break-ins on one of our vans when I can park your job so a lot of sleep alarm first and foremost in our minds and then we thought well wait a second it period I don't know where how many break alarm goes off but it yeah we want some sort of notification as tracking is something wegot a whole solution so yeah yeah so I just need to go in as long or just these last so we're doc electrical contractors our lead our guys home to park in their driveway in Golf R as you know I'm I'm very much so you know the protocol process the guys locker and of course but within the sidewalks arethe schools that are sort of the most guys want yeah Adam guys driveway but one of the things it installs the furnaces are so I can go home every night so it's part where there's not a pain protocol we adore furnaces and every once in awhile Mac Windows Drive your side window the claim and they realize that in the back sexism or Google Maps or wherever we're going to Google so it supposed to come here in the last month with a snack side window gonein and set now have a $500 to replace so yeah so I mean what I thought was is there salute with the Vallejo in the morning is the fact that the windowfell fell phone vibrate drinking I thought it was cameras in the crock somehow you know how to get in the truck and they found on the vehicle preferred time to break the window Merwin to kind of a second alarm mode it would run away I mean we're not we're work resident period run away but also something that we can use to track you know when you're driving around I've seen from system go over the years that has apps on the app but actually for drivers they think so wide on the brakes camera Center I was doing in the end before the guys on it the phone or playing anything yeah okay so we can help with some of that I mean we can put on door sensors so if the door is open specially after hours but an email not Sheena hey the stores open in the morning here is the address we can track aggressive driving so you'll get alerts if there is Harsh breaking Arch cornering wrap acceleration speeding idling dash cam yeah she just look like a damn solution in the u.s. this past Monday so yesterday it's coming in Canada as well so we are in Canada we're partner with Telus old is working out the details of it with Telus here in Canada but it's very much how your what you saw so drivers driving and some kind of incident Burgers weather aggressive driving or do a Rolling Stock there's speeding video will get recorded and it another all those events will get you know you'll get notified and you can see you right in the software looks an actual video of what what happens okay so that is coming very soon as a family just lost it this weekend Indianapolis can you read as the names are coming to see what was done is we've only supplying the hardware we leave the car system our software around the hardware so all the offer and it is our is all of our in house okay so I'm just walking system of that door sensors are okayed it on alarm the parking lot so tyrant Adventure if you've ever done that before I'm sure it can be done people of us then when it comes down to actually implementing it it's it's never actually Implement most people are just thinking we don't need the metal door sensors are no a lotsounds like you said earlier alarm goes off here in the parking lot it kind of from public life and it's going on deaf ears yeah we're we're at and then you know what I would want to do this system on our install truck with this Here track it for a little while driving with the software and all of that stuff as it is not if there is the big brother kind of mentality I not going to be like a managed so what we do is we the way we help clients gets communicated to the employees that is not a brother it's a we have had a lot of break-ins that so yes we are getting GPS tracking we're being proactive it's just a matter of 500 vehicle get someone down there I'm going to make sure if the vehicle active Rock meeting so let me know how I can maintenanceitems right now 5 times is done manually so the system itself you can set up while you're all the changes any other kind of special titles that you want to keep trying and it will alert you how to put another benefit is Insurance discount so we're partner with Telus here in Canada and we're also Partners tax Bears so that means is companies that use our solution and also ensure Brant at 5% discount if you're not listen to this Compares other companies that will also provide come as well that's a lot of companies are using Facebook yeah every few years but I got the exact her of her purse so lot of companies will say that their employees as well as the insurance you can even call you have some break-ins insurance is saying we'd love to have thisso give us a discus also had a position as a quality working phone stupid the flip side is it will help you with your productivity in efficiencies so depending on how your disposition dogs so if you have this message ahead of time or even throughout the day our system has the ability for a simple dispatching of tasks and activities and what that is is because we have our application downloaded to the store logging in at the start of their shift from our software you can dispatch job that I need to go to this location at this time this job's going to confirm our ears all the details inspections away 23 years all the confirmation the other phone and you have the inside back in to see all that in real time to the software system when you have thatour guys either use our cellphones an iPad so what we do that in this case it looks like Nate with your career so we're going to do some fucking each other figured dispatching software goal is very that was a heart hello that would be important one program that is not the fuck you are because that when I was reading up for different often on All Phase One of the studies in the Newport Center Park our list Express we're so I know the great well with21 that's where you are I don't know if we've done that one yet nothing really can't use you to do is a really simple system API on the newsletter as well tomorrow and this is what I've been running into later if I get enough for some guys I get it an important probably for one hour alarm for breakdown the first way Noel and get what I what I what I want them to be was here this will go into alarm for 30 seconds in The Runaway that our copier room houses within 40 know somebody patient and the guys that are doing this are basically considering lot we'll run alarm go off now when the alarm Okay sothat's good okay so what I would do is I understand everything around black provider like guys would provide so that wherever they know the sources for Arvada the power on Emerich fault on the alarm for Eliezer portal work sneezing plus you walk line sugar and yeah you know what I'm going to do we have we have two versions of the portal when is the desktop Jason doesn't work on Mac and I understand remote okay so you know what I'll do then that's perfect of hesitation and of goes over all the features and if you want to set up all up meeting I can review it and until life I know we have orders region as well as instead of having to download the option is go right to the website login see everything there is and then we have a smart phone apps and download it you can track your vehicle although it might have that if it's something we want what I would here in the office to be able to go in with the vehicles are where they are week when I see you guys are we know we're not still there but you know I'm so I want to have all the fuck now if youwant to look at the fellow that set up with us for 21 goes black I guess I driving everything I scream the right it was hello little Dover and delete this heartbreak exactly a little printer that that alarms this fool what I mean losing one of our technicians that does all of our installs we here she'll be the guy to know how we do the alarm and I'll get some more information from him and follow up with you and let you know what what we do errands in the London area that would be able to give so yeah it in this case of reserved as a preferred ignition that I like to be with his base episode Creekhe said even come down to London but we have a local London guy to know what an alarm for Black Box I don't have at least 4 in one in for the door Spencer another one for the alarm yeah cuz I would map of the driveway want to make my peers it Monday well it's fun but you know we've got trucks on the road they don't sleep with my phone I didn't want to sleep somebody break into one of the truck probably don't wanna go about it filtering services around 7 or 4 yes let me some more information on the alarm Mason and email you back kind of as an overview of the software and that okay and go from there infinite finding finding at home Home Service perfect shortly ","Sales"
"734727129","yes we can do around 4 o'clock ","Service"
"734719905","okay ","Service"
"734672337","pick a time Services while receipt nothing number postal code putting your phone number I'm on this 11 okay perfect opening for dinner we might go there ","Sales"
"1036490712","it's a free service Maria's to make mile customer for a black white and blue jeans also. Remember my herself new siding on the front pouch the faucet or whatever call me or spoke on the phone yet so I put it off any inside and I just need verbal someone 3 bath house number one yepyep yep not connected yeah thing is I have a pair of long of a very cool and it is dripping a little bit in the boulder shut it really question mark Ijust looking to replace it that's an old concrete but it's just fine it's just the tops that are problem and also hoping to bring out on things and cold air return offers and so those cuz some work and I did that one 4 errors in Boulder return myself and I wondered if someone and come back in and seeif he'll tell us when we are never and those of the things really like the right now direct Regis off and you are Dave walk hello you this guy's go over three six 7986 so you are home protect measure you said correct yes I will get that might be more out on Frank he will give you a price on this moveoff that he will go ahead without his appointment come out when we're home is there any availabilities right this Friday afternoon available that day how do you spell my fever Facebook ","Service"
"734664798","any plumbers available to go for a kitchen closing cost okayokay you know I'm unfortunately needed thank you bye bye ","Service"
"734573481","hi wondering yeah yeah I sent you forAfrica Hermiston and then you have a description of what you guys are due in June 9th inspection on your website on your website now thank you ","Service"
"734566769","Minecraft wondering if either or something Christian here and you're on Friday just wanted to go over your Russian quoted me 467 1st Street please probably I don't know how I can pray okay you have my cell that's probably the best way to get a hold of me and Chris have a good one okay ","Service"
"1036578770","how to make a smile it's cute already made me smile well I'm getting Appliance delivered and I would like somebody to come in and wire and I don't know install my parents as I guess or are they there last night my washer and dryer currently our downstairs but I want them their shit alright so let me just wrap some information from you we've done work for you before I know and I'm not sure if I talked to you already I've been on the phone with Tony so no problem okay so it says on him or or this week but I assume they're going to need to do some work throughout the walls and everything to get the plumbing and the electrical upstairs alright Scott coming for me cuz this point my name is Aaron yes Aaron ERI n yeah and ohh v a n d El 207-202-0720 Johnston line Johnston good luck oh no it's actually in words Phil this is the closest I saw yeah we're a little brother right you don't you don't do work so gorgeous knows about what is 5 yeah 5 minutes away yeah sorry we don't go back tomorrow sorry about that I guess it goes phone with so many people on that one of the yeah yeah I apologize you don't go out ofa nasty around London area yeah far as 1/4 now okay okay well I will keep looking then okay sorry ","Service"
"1036676400","just fine in home service it's well there well I don't really know quite where to direct me too I am we just bought a 5 new appliances but I want to move my washer and dryer upstairs so I assume I would need an electrician and plumber possibly actually have a look at my getting like a 5 times andhave my dishwasher properly installed and I live in the words fail spending your Glencoe just Google the first I got Reliance but Lions apparently youcan't rely on them cuz I didn't answer the phone are you just give me one period and what's a payment it's Rodney or Warrensville and it won't let us close please & 0 L 2 + 0 that was you said Rodney my kids go to school and Rodney but my post office is Warrensville so we're right in the middle do 0 not now you know I'm picking you up my smokes to 0 7220 seven two 0 Johnston Johnston no no problem hi problems so I was just a look at them and and personal snowing service your area so okay yeah I do apologize for that yeah alright well then I will go by 4 cuz I just went on Google and you can shut up period alright well I'll look at them then thank you have a good afternoon you too bye bye ","Service"
"1036680090","in home service I am taking this phone go ahead okay I have a customer minded okay hello hi this is Megan with home services for you doing today earlier I have Dina and Cohen on the line for you and she has two Ls that has stopped working and she would you guys take a look okay no problem alright I'vebeen really early enough to eat hurt or her alright thank you how are you I'm okay how are you good good so I apologize and so it's two outlets don't work yeah it's me I have been to the left when I switch the knobs on the lamp that comes on but when I switch the switch on the wall come on so I have to actually go to the lab and turn the lamp on and who's it looks here like you live on pandering ham Unit 39 okay I'm one more you have some Pacifica are you available later today like the end of the day did you want someone if possible or would I have I have a personal until tomorrow morning way would be fine as well I can tomorrow morning between 30 okay that's fine okay perfect tomorrow May 3rd our problems so I put all your information right now we might for you you're very welcome have a good day ","Service"
"1036681302","how can I make a smile okay I just moved to a house kind of a gas dryer taking out on a new price and also we already have an electric okay where we are now we were hoping that we could chatline from West ornick this but I guess come out have a look as well as possible it'll do you want me to have him give you a price on both I do want asa gas dryer during week or so maybe when the person comes out they could have a look at the other thing and see whether it's even possible alright to remove one gas dryer and it's all the other stuff okay Stanton from you here we can set up appointment to try a free one Harrison your address there is2850 cue n NY u g really Road West your parents rival 2 please 519-330-0734 just 734 read you heard about us through our neighbor right Alright and that is the email address you like care with us to show it to you at school comical Will Arnett Chris Mark McNeil comfortable go over everything first give you an accurate price then we will go ahead with the work $99 cash press One MasterCard so when is your new dryer delivered so what he's already there okay okay say he's a little bit for a little when I could get him out there at all the 22nd is the first available I have I miss your smile ThursdayI can get and then let's go in the morning and some of the non will call you on the way how is it okay if some trouble get my dishwasher do well with the same you know a ball game it was summer actually purpose whacker yeah okay I just want them at the same time or do want good luck but I know one coming delivery snorting all that with manage another that's great we will talk to you on the 22nd okay that's great you should help bye bye ","Sales"
"734380301","horny I would like to hear that okay and what was watching okay I know it question how much are you going to sell Fulton beautiful week hello ","Service"
"734374738","okay thank you ","Sales"
